Unnamed: 0,created_at,id,text,user_location
11,Wed Dec 08 04:25:46 +0000 2021,1468436616263909377,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer’s COV…","Iasi, Romania"
229,Wed Dec 08 04:25:57 +0000 2021,1468436661633630209,"RT @covidbaseau: The TGA has approved the Moderna vaccine for booster doses for those aged 18 and older, at least 6 months after a second d…",Canberra
236,Wed Dec 08 04:26:06 +0000 2021,1468436701043314692,"RT @SimoLove: Federal Health Minister Greg Hunt: ""We're well used to hotspots.. now in NSW its a much smaller circle in terms of close cont…","Wurundjeri Richmond, Melbourne"
250,Wed Dec 08 04:26:07 +0000 2021,1468436704755286020,@twityouse Are these the deniers that are wearing “if I get sick from Covid never take me to a doctor or hospital” bracelets?,"Victoria, Australia"
257,Wed Dec 08 04:26:07 +0000 2021,1468436706424545281,RT @drsimonegold: WOW: a preprint study for The Lancet shows protection from the Covid shots declines severely after only a few months—and…,Perth WA
271,Wed Dec 08 04:26:07 +0000 2021,1468436705543786499,"An adult offers a child something special in exchange for pizza, and tells the child not to inform his parents.

Would more people see this for what it is if the shots were being given in unmarked vans?

How is anyone okay with this? https://t.co/aWWVVpXThF","Portland, OR"
368,Wed Dec 08 04:26:10 +0000 2021,1468436717765988354,"RT @SenatorWong: What happened to Mr Morrison’s patriotism?

Members of his government are sledging Australia on right wing extremist shows…","Brisbane, Queensland"
415,Wed Dec 08 04:26:20 +0000 2021,1468436758480113666,@Dolphins4Life99 @FoxNews Looks like the ppl you mix with aren’t against getting the vaccine. Hope you’re the same.,"Victoria, Australia"
430,Wed Dec 08 04:26:17 +0000 2021,1468436748690620426,RT @LeggoBrandon: Have you ever wondered what the tetanus vaccine was for? - under the Southern https://t.co/QoY5GRLyxe,"McGowistan, Western Australia"
433,Wed Dec 08 04:26:19 +0000 2021,1468436755120594944,RT @DGBassani: It turns out that hospitalizations are a lagging indicator. Again. For the fifth time. Maybe next time we’ll remember.,"Wurundjeri Richmond, Melbourne"
473,Wed Dec 08 04:26:23 +0000 2021,1468436771008622595,"Oh, Grace, having a COVID-19 test might not be fun but the @ACT_CHS team do it with expertise and care. They appreciate your drawing &amp; kind words. We are glad that your new teddy helped you... we can thank our crafting community for helping us provide you with the gift. 🤗 🧸 🥰 https://t.co/StsL9H6Xzq",Canberra Hospital
490,Wed Dec 08 04:26:22 +0000 2021,1468436769553010690,@JuneJac67420130 @AndrewBrownAU there is no effective Covid Vaccine....best u can hope for is it may lessen a stay in hospital..I say if ppl never had it they wldn't be in hospital....,Brisbane
518,Wed Dec 08 04:26:23 +0000 2021,1468436772359221248,Don’t downplay the importance of casual conversation while working from home - Great insight from @ReadyTechAU @vibewire #onramp,"Sydney, Australia"
539,Wed Dec 08 04:26:26 +0000 2021,1468436783574618115,RT @TracyBethHoeg: &amp; I stand by what I said on June 10th about vax safety in children. @Twitter censored me for saying it &amp; that got my twe…,"Adelaide, South Australia"
554,Wed Dec 08 04:26:32 +0000 2021,1468436809797419011,RT @Mark_Butler_MP: Scott Morrison continues to lie to Australians and pretend “every effort” was made to secure vaccine supplies. Australi…,"Brisbane, Queensland"
589,Wed Dec 08 04:26:31 +0000 2021,1468436808056803328,RT @MikeCarlton01: I caught Adam Creighton and it was unpleasant but no big deal… https://t.co/xeWyBEaBtD,"Highgate Hill, Brisbane"
612,Wed Dec 08 04:26:32 +0000 2021,1468436809101234178,"RT @MartinKulldorff: As people stop fearing Covid, politicians start fearing people.","Hamilton, Ontario"
647,Wed Dec 08 04:26:39 +0000 2021,1468436839212019715,China’s #yuan advanced to the strongest level since May 2018 as the market appetite for emerging-market currencies grew amid easing fears over the new Covid variant,"Salem, Tamil Nadu, India"
672,Wed Dec 08 04:26:34 +0000 2021,1468436817804468228,RT @Steve_Dylan: If anyone on here knows of any bike gangs planning to jack a Shoppers truck to create a black market for rapid Covid tests…,"Kingston, Ontario"
680,Wed Dec 08 04:26:33 +0000 2021,1468436814377615362,"RT @WalkerBragman: The Economist updated its estimate today for the true COVID death toll worldwide.

Absolutely staggering... https://t.co…","Sydney, Australia"
705,Wed Dec 08 04:26:45 +0000 2021,1468436863216087040,NSW workers lose appeal against mandatory COVID-19 vaccines - ABC News. ⁦@abcsydney⁩ ⁦@abcnews⁩  https://t.co/UXgKvROGRr,Sydney
724,Wed Dec 08 04:26:44 +0000 2021,1468436859445338113,RT @ratanjeevikas: I began watching the anticipated #ashes today. Spectators sitting huddled close together in #Cricket matches across the…,"Newcastle, New South Wales"
727,Wed Dec 08 04:26:43 +0000 2021,1468436856073113605,RT @AndrewBrownAU: COVID inquiry chair Katy Gallagher is just done with anti-vaxxer questions from Gerard Rennick https://t.co/fUP8gtU3a3,"Melbourne, Australia "
739,Wed Dec 08 04:26:39 +0000 2021,1468436840537415685,RT @AndrewBrownAU: COVID inquiry chair Katy Gallagher is just done with anti-vaxxer questions from Gerard Rennick https://t.co/fUP8gtU3a3,Melbourne. My hometown.
829,Wed Dec 08 04:26:50 +0000 2021,1468436884481138690,"RT @sidherian: @slsandpet @katelance6 This one. 

https://t.co/Lgwv1jxFA2",Benalla Victoria
871,Wed Dec 08 04:26:55 +0000 2021,1468436908187475969,"RT @Kyr0Nagib: I performed this test on a child with autism in front of the pharmacy today. His mother wanted him tested because ""he had a…","Treaty 3 - Hamilton, Ontario"
874,Wed Dec 08 04:26:57 +0000 2021,1468436913858101251,"@RepBonamici @KATUNews Ease inflation? Through massive spending? Just admit you do whatever the DNC tells you, like all the democrat representatives in Oregon. Our state deserves better. You won’t even stand up against unconstitutional vaccine mandates. Shameful.",Portland native. Future TBD
894,Wed Dec 08 04:26:53 +0000 2021,1468436898813120513,RT @DeAngelisCorey: what about the parents who lost their jobs because teachers unions fought to keep schools closed for over a year,"Scottsdale, AZ"
932,Wed Dec 08 04:26:59 +0000 2021,1468436923710586880,RT @FerrierSteph: Genomic testing has confirmed the hotel quarantine case does have the Omicron variant. This is Victoria's first Omicron c…,"Sydney, Australia"
936,Wed Dec 08 04:27:01 +0000 2021,1468436932761849861,Queensland smacks half the mutations out of omicron's mouth. https://t.co/0p5Zid25pl,"Melbourne, Australia"
951,Wed Dec 08 04:27:01 +0000 2021,1468436930085867523,"@HankMeyerNAPP @Bonjour_Pippy If he does respond it will start like this
“With all due respect”
And will go on to disrespect the ombudsman and her findings because we are in a GLOBAL pandemic","Melbourne, Victoria"
952,Wed Dec 08 04:27:00 +0000 2021,1468436929137938432,"RT @trishgreenhalgh: CDC updates its guidance on masks, adds a section on masks in kids. TL;DR: the evidence base on the benefits of commun…",Sydney
973,Wed Dec 08 04:26:57 +0000 2021,1468436916701958147,"RT @ajplus: Kellogg's says it will permanently replace most of 1,400 workers who went on strike over a new system that cuts newer workers'…",Maegor Targaryen’s lap
1009,Wed Dec 08 04:27:05 +0000 2021,1468436948947660803,RT @GemmaTognini: Their son who lived in WA took his own life.  The WA Government wouldn't let them come for one day  - just to identify hi…,"Canberra, Australian Capital T"
1058,Wed Dec 08 04:27:05 +0000 2021,1468436949429932034,RT @GemmaTognini: Their son who lived in WA took his own life.  The WA Government wouldn't let them come for one day  - just to identify hi…,Perth | Western Australia
1124,Wed Dec 08 04:27:11 +0000 2021,1468436976051240964,"RT @VictorianCHO: This is limited lab data, not epidemiological data, but shows reduced neutralisation with Omicron - getting #boosted when…","Melbourne, Victoria, Australia"
1133,Wed Dec 08 04:27:15 +0000 2021,1468436991322701824,@DapperScyphozoa @Ollygolf73 @abcnews Quarantine facilities mate not camps you obviously have more than a few screws loose.,"Melbourne, Victoria"
1180,Wed Dec 08 04:27:20 +0000 2021,1468437011858325506,"RT @hwnniecart: ⌜ ⌗ IC WTS LFB  ⌟   
↳  VACCINE CARD TOPLOADER DECO COMMISSION!! (a6 &amp; 3x4)

✰ starts at 180
✰ 10 slots only ! (a6)
✰ read…","she/her, 16
collecting: jake, youngeun"
1183,Wed Dec 08 04:27:22 +0000 2021,1468437018338160640,"RT @drgregkelly: “I walked blindfolded across a highway and didn’t get hit by a car therefore it was a good idea”

Such poor understanding…","Melbourne, Victoria, Australia"
1208,Wed Dec 08 04:27:20 +0000 2021,1468437009828126722,"@nypost Civilization can crumble from many other problems, like an asteroid, pandemic, another Hitler other than a - birth rate. 

I diagree with Elon on this, as alot of children suffer because their parents cannot afford to take care of them. 

The ? is does children want to be born?","Georgetown, Guyana"
1243,Wed Dec 08 04:27:24 +0000 2021,1468437028387889158,RT @RonFilipkowski: Newsmax has announced that it is terminating the contract of WH Corresp. Emerald Robinson after she said vaccines conta…,"Kingston, Ontario"
1244,Wed Dec 08 04:27:24 +0000 2021,1468437029339873285,"RT @globaljusticesc: 📢Our reaction, welcoming @NicolaSturgeon's statement supporting the #TRIPSwaiver on #COVID19 vaccines 👏and pledging to…","Brisbane, Queensland"
1299,Wed Dec 08 04:27:29 +0000 2021,1468437047715106820,RT @peoplesvaccine: Brilliant to hear that @NicolaSturgeon will be writing personally to Boris Johnson asking him to support the #TRIPSwaiv…,"Brisbane, Queensland"
1303,Wed Dec 08 04:27:33 +0000 2021,1468437065956159488,"The only way out of this mess is to vote like your children’s lives depend on it come the next election....DO NOT vote to become slaves to the UN Agenda...
#BothMajorPartiesAreComplicit https://t.co/60DqrjhtO5",London / Brisbane / Hawaii 
1352,Wed Dec 08 04:27:32 +0000 2021,1468437060620935168,RT @the_Debstar_57: Just got an email from my Doctor encouraging me to attend an anti-mandate vaccine protest on Saturday in Hobart. My DOC…,"Hobart, Tasmania"
1367,Wed Dec 08 04:27:32 +0000 2021,1468437063074598917,NSW workers lose appeal against mandatory COVID-19 vaccines via @JamelleWellsABC  https://t.co/N62zgQo9nC,"Sydney, New South Wales"
1425,Wed Dec 08 04:27:40 +0000 2021,1468437096520052738,@qldhealth Lockdown time,"Melbourne, Victoria"
1512,Wed Dec 08 04:27:44 +0000 2021,1468437112764526593,"RT @cathywilcox1: Antivax, fine. Covid’s a hoax, fine. Ivermectin, fine. Gun culture, fine. Mass-shooting of denial, fine. Denying electora…","Colac, Victoria"
1599,Wed Dec 08 04:27:50 +0000 2021,1468437135732715520,"COVID-19 Testing Nurse (RN) - Rio Rancho, NM https://t.co/UNtjo8g0Cy","Scottsdale, AZ"
1636,Wed Dec 08 04:27:54 +0000 2021,1468437156175790084,"RT @sophieelsworth: ""We're all in this together."" 🧐 #COVID19nsw  https://t.co/eLgBA5vuJg","Brisbane, Queensland"
1643,Wed Dec 08 04:27:56 +0000 2021,1468437163159130115,"#France's Martinique territory imposes new curfew as COVID infections surge 
 https://t.co/I9DFzQH17o","Salem, Tamil Nadu, India"
1672,Wed Dec 08 04:27:55 +0000 2021,1468437159581405186,"RT @camerondickqld: File this under 'Things you love to see'.

98.99% of Queenslanders aged 70+ have received at least one dose of the COVI…","Raymond Terrace, NSW."
1683,Wed Dec 08 04:27:54 +0000 2021,1468437155626192901,"RT @FDRLST: All Of Biden’s Civilian Vaccine Mandates Must Come To A Grinding Halt, Federal Courts Rule

https://t.co/bIUUbeAcD5","Portland, OR"
1718,Wed Dec 08 04:28:01 +0000 2021,1468437185057619969,"The weasel, @GregHuntMP , has resigned to avoid a federal ICAC https://t.co/hwcOMYgzJf",Benalla Victoria
1734,Wed Dec 08 04:28:05 +0000 2021,1468437201771892736,"RT @CaroDiRusso: The McGowan govt continues its heartless and inhumane approach to border restrictions. 

While the rest of the country is…","Western Australia, Australia"
1751,Wed Dec 08 04:28:04 +0000 2021,1468437197174890496,RT @abcnews: Victorian government won't bend medical exemption rules for 'privileged tennis players' at Aus Open https://t.co/iiVEMKe1v7,"Bossley Park, Sydney Australia"
1785,Wed Dec 08 04:28:09 +0000 2021,1468437218742046724,"RT @WalkerBragman: The Economist updated its estimate today for the true COVID death toll worldwide.

Absolutely staggering... https://t.co…","Victoria, British Columbia"
1877,Wed Dec 08 04:28:13 +0000 2021,1468437232860078080,RT @LibDemAus: @StevePriceMedia @AusTodayListnr They never should have been excluded in the first place. Mandatory vaccinations and domesti…,"Brisbane, Queensland"
1887,Wed Dec 08 04:28:12 +0000 2021,1468437231534632960,"RT @FAREAustralia: Alcohol advertising has increased during COVID-19, preying on heightened anxiety &amp; using highly targetted data. This isn…","Melbourne, Victoria"
1895,Wed Dec 08 04:28:11 +0000 2021,1468437224605712384,"Also of note: while landlords whined a lot, new construction is still decent, especially in suburbs, even during COVID (details matter, but statewide new construction spending is doing fine). https://t.co/hvxd5x4ECC","Portland, OR"
1931,Wed Dec 08 04:28:20 +0000 2021,1468437264413777920,"RT @TracyBethHoeg: 🇩🇪Unique, important study out of Germany:

For children without comorbidities
Chance of 
Death/COVID infection
ages 5-17…","Adelaide, South Australia"
1986,Wed Dec 08 04:28:19 +0000 2021,1468437257530994688,RT @NotaliaMateo: Imagine a vaccine so thoroughly tested they didn't know it would require 3 doses in 6 months until it had been given to 2…,Queensland Aus
2017,Wed Dec 08 04:28:28 +0000 2021,1468437297011986432,"Well, stay hidden in your bedroom, with your mask on, the doors locked and don't enter society until Covis has been eradicated, we have a cure for the common cold and the flu virus is no longer.

There fixed it for you #politas https://t.co/FCYSQgQUzq","Taroona, Tasmania"
2031,Wed Dec 08 04:28:28 +0000 2021,1468437296386957313,BAASA has run the Disability advocacy and COVID-19 workshops etc. were held in conjunction with Purple Orange. 6 workshops were successfully completed with distribution of certificates to participants. https://t.co/ksCfoax20Q,"Adelaide, South Australia"
2045,Wed Dec 08 04:28:28 +0000 2021,1468437295086899206,RT @CaseySeiler: Grand jury proceedings against the man charged with killing his wife and son and injuring his younger son will be postpone…,"Albany, NY"
2079,Wed Dec 08 04:28:29 +0000 2021,1468437300661170176,RT @Golden_Pup: What we are seeing in Ontario is a TERRIFYING pandemic driven by the fully-vaccinated and school-aged children who will lik…,"Hamilton, Ontario"
2111,Wed Dec 08 04:28:30 +0000 2021,1468437303768936451,"From December 17, you will need to show proof of COVID-19 vaccination to enter the Centre. Here is a video from Queensland Government to help you link your status to the Check In Qld app
https://t.co/QH5CO4SUN4 https://t.co/HmTIYopuNd","Cairns, Australia"
2137,Wed Dec 08 04:28:31 +0000 2021,1468437309938814979,"RT @TracyBethHoeg: This puts into perspective why, for this demographic, vaccination needs to be incredibly safe in order to be ethical.

h…","Adelaide, South Australia"
2139,Wed Dec 08 04:28:32 +0000 2021,1468437314196041731,RT @SaintEd61: Vaxxed Sydney Harbour cruise 140 Covid super spreaders isolating for 14 days🤦‍♂️ bet they feel cheated 😁,"Kardinya, Perth (WA)"
2232,Wed Dec 08 04:28:37 +0000 2021,1468437334286761985,"RT @ElectionWiz: FDA DOUBLES DOWN: Asks Judge to Grant it Until Year 2096 to Fully Release Pfizer’s COVID-19 Vaccine Data

https://t.co/Ymv…","Doncaster, Melbourne"
2234,Wed Dec 08 04:28:36 +0000 2021,1468437332290244610,"RT @InQldMedia: Anglo American is moving ahead with plans for mandatory COVID-19 vaccinations of 5500 workers at its Queensland sites, incl…","Brisbane, Australia "
2274,Wed Dec 08 04:28:47 +0000 2021,1468437375172812800,RT @ElectionWiz: BREAKING: NYC Mayor Bill de Blasio's vaccine mandate on the NYPD has been temporarily BLOCKED by a Manhattan court. https:…,"Victoria, Australia"
2288,Wed Dec 08 04:28:44 +0000 2021,1468437362279546883,"Comprehensive mapping of #innate &amp;  #adaptive #immuneresponse dynamics across the blood🩸&amp; #respiratorytract 🫁 in #COVID19 by @TomAsh_1 @Sydney_Uni
#ASI2021online #systemsimmunology https://t.co/emfnO2FVPV","Perth, Western Australia"
2305,Wed Dec 08 04:28:46 +0000 2021,1468437372698185730,Yay!!! Just in time for my booster that’s due next week 🎉🎉🎉 https://t.co/Bq3oYS7KdN,"Melbourne, Australia"
2314,Wed Dec 08 04:28:49 +0000 2021,1468437387034259459,RT @Suzanne43554675: @richard_jayne @normboy562 Perhaps @Dom_Perrottet &amp; @BradHazzard can send their excess vaccines to other states given…,Benalla Victoria
2349,Wed Dec 08 04:28:53 +0000 2021,1468437400133189635,RT @peterjukes: Just to be clear everyone - there was more than one lockdown breaking party at Number 10 last year., Birmingham
2364,Wed Dec 08 04:28:49 +0000 2021,1468437385746604032,"RT @OxfamScotland: This is a vital intervention👇@ScotGovFM @NicolaSturgeon has led Scotland’s response to #COVID19, so her support for @peo…","Brisbane, Queensland"
2390,Wed Dec 08 04:28:54 +0000 2021,1468437406491627522,"When McGowan does this to families, is it any wonder people are angry at him. https://t.co/IaVxPx7fqq","Perth, Western Australia"
2410,Wed Dec 08 04:29:01 +0000 2021,1468437437089148931,"RT @PeterBryantHE: Very proud that our transformative initiative Leading in a Post-Crisis World, aimed at helping students to become leader…",University of Sydney
2446,Wed Dec 08 04:28:59 +0000 2021,1468437425638633477,"Pure BS Propaganda.  I'm a Dad, not a single parent I know wants this jab for their kids.  
Aussie parents welcome vaccine rollout for young kids | A Current Affair https://t.co/eRVwisZONb via @YouTube","Melbourne, Victoria, Australia"
2457,Wed Dec 08 04:28:58 +0000 2021,1468437421230493698,"RT @RyanWil62993886: I wonder what was triumphant?
The 1200+ deaths?
The massive amounts of infections still happening at 1300+ per day?
Th…","melbourne, victoria"
2506,Wed Dec 08 04:29:06 +0000 2021,1468437455862833156,"RT @SpyTalker: ‘NPR, noting that the monthly gains of 210,000 new jobs fell short of some analysts’ expectations, called the jobs number “a…","Portland, OR"
2507,Wed Dec 08 04:29:06 +0000 2021,1468437457368600577,RT @abcnews: NSW workers lose appeal against mandatory COVID-19 vaccines https://t.co/L526Q9TdAN,"Adelaide, Australia"
2560,Wed Dec 08 04:29:08 +0000 2021,1468437464511508480,RT @terrenceclinton: Frustration with years of wage suppression and worsening conditions has finally broken out in industrial action by NSW…,Sydney
2643,Wed Dec 08 04:29:16 +0000 2021,1468437498049220610,"RT @KFLAPH: 88 new COVID-19 cases in #KFLA. 389 active. 8 hospitalizations. 1 new OB declared.  &lt;5 (2), 5-11 (10), 12-17 (0), 18-29 (43), 3…","Kingston, Ontario"
2700,Wed Dec 08 04:29:17 +0000 2021,1468437501324922885,"@zeynep @lisa_iannattone Hmmm 

Serial infections with COVID-19 may cause accumulation of systemic damage to immune system, blood vessels and organs. 

Strongly advise using vaccination rather than infection to seroconvert. Strongly advise against frequent serial infections.",New South Wales 
2711,Wed Dec 08 04:29:17 +0000 2021,1468437500712525824,RT @sjb_one: @MsRonnyB @AnnastaciaMP @BreakfastNews @ABCTV Yes I think she’s a good leader. It’s not easy guiding a state through a pandemi…,Queensland Australia
2715,Wed Dec 08 04:29:18 +0000 2021,1468437507620540418,"I do hope they remind this when the time comes ""They're the rules. Medical exemptions are just that — it's not a loophole for privileged tennis players."" F* Off Djokovic https://t.co/jkXK72x38r","Perth, WA"
2726,Wed Dec 08 04:29:20 +0000 2021,1468437514188845059,"@kateju9 @RobertArnol @Sal_N_Cobbers I want to know who is coordinating these people.  There is more to this then some aversion to the vaccine.  
It's about destabilizing society , creating an environment suitable for a rwnj populist party. 🤬","Melbourne, Victoria"
2866,Wed Dec 08 04:29:26 +0000 2021,1468437541086896129,RT @katea76: The failure to acquire Pfizer vaccines by Scott Morrison should end his career. The consequences of his terrible judgement wil…,"Melbourne, Victoria"
2903,Wed Dec 08 04:29:32 +0000 2021,1468437566604992513,"Patient in clinic today asked, how do you catch COVID… 😐 https://t.co/cJNSTk6H3B","Portland, OR"
2925,Wed Dec 08 04:29:32 +0000 2021,1468437565996822530,"RT @Ianblackford_MP: So there we have it a christmas party last December and no social distancing. 
@BorisJohnson
 must come to the house o…","Sydney, New South Wales"
2941,Wed Dec 08 04:29:33 +0000 2021,1468437571680096257,@Whiny_Bimbo @OzHaras @ExposingNB @kayleagil @PRGuy17 Your unvaccinated friend is roughly 20 times more likely to give you COVID https://t.co/TcOEWxtxHP via @ConversationEDU,"Melbourne, Victoria"
2973,Wed Dec 08 04:29:40 +0000 2021,1468437597240258562,RT @RochellRochelle: My nana survived Auschwitz; her family did not. She had a bit of bread &amp; 1 cup of tepid watery “soup” a day. She once…,"Brisbane, Queensland"
3008,Wed Dec 08 04:29:44 +0000 2021,1468437616362246147,Warning for race fans after COVID-positive case visits Bathurst 1000 https://t.co/OyMe4rYV0B,"Nyngan, New South Wales"
3010,Wed Dec 08 04:29:40 +0000 2021,1468437598301351936,"RT @SimoLove: On Novak Djokovic, Federal Health Minister @GregHuntMP says its up to Victoria to issue any work related exemptions re vaccin…",Melbourne
3046,Wed Dec 08 04:29:51 +0000 2021,1468437645348929539,RT @GemmaTognini: Their son who lived in WA took his own life.  The WA Government wouldn't let them come for one day  - just to identify hi…,"Kardinya, Perth (WA)"
3056,Wed Dec 08 04:29:48 +0000 2021,1468437630828253185,"RT @TheEconomist: Just one month ago, South Africa’s pandemic appeared to be nearing an end. No longer is this the case https://t.co/XnIRxf…","Penrith area, NSW"
3094,Wed Dec 08 04:29:52 +0000 2021,1468437650801512450,RT @zerohedge: Vietnam Province Suspends Pfizer Vaccine Batch After 120 Children Hospitalized https://t.co/ATdZES4FUJ,"Victoria, Australia"
3104,Wed Dec 08 04:29:51 +0000 2021,1468437647110512641,Neil Young Says He and Daryl Hannah Enjoyed 'Just a Little' Downtime in Lockdown Before Returning to Work - People #neilyoung #musicforcoolgrownups  https://t.co/M8S3KriE9w,"Gold Coast, Queensland"
